camis,dba,borough,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location,critical_flag_bin,neighborhood_simple,neighborhoods,nyc_poverty_rate,median_income,perc_white,perc_black,perc_asian,perc_other,perc_hispanic,indexscore
50091988,QUENTIN PIZZERIA,Brooklyn,3211,QUENTIN ROAD,11234,7183765384,pizza,2025-10-02,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2025-10-02,2025-11-14,Cycle Inspection / Initial Inspection,40.61288167589,-73.93953408036,318.0,46.0,64400.0,3212201.0,3077050006.0,BK45,POINT (-73.939534080358 40.612881675893),0.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50092423,KARAVAN GRILL,Brooklyn,1311,AVENUE U,11229,7189757071,middle eastern,2025-03-18,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,36.0,C,2025-03-18,2025-11-14,Cycle Inspection / Re-inspection,40.59865275141,-73.95805597253,315.0,48.0,58200.0,3198034.0,3073180045.0,BK25,POINT (-73.958055972527 40.598652751408),0.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50092687,JAY'S TAVERN,Bronx,1556,WILLIAMSBRIDGE ROAD,10461,718822840_,bottled beverages,2025-02-05,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,2025-02-05,2025-11-14,Cycle Inspection / Re-inspection,40.84624495393,-73.84815820907,211.0,13.0,28600.0,2044271.0,2040880003.0,BX37,POINT (-73.848158209065 40.846244953929),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50092817,ALWAHA RESTAURANT,Bronx,1907,WHITE PLAINS ROAD,10462,6462035292,middle eastern,2024-09-17,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2024-09-17,2025-11-14,Cycle Inspection / Initial Inspection,40.84761622483,-73.86721792898,211.0,13.0,23000.0,2095011.0,2042540001.0,BX37,POINT (-73.867217928977 40.847616224826),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50092932,ENERGY JUICE BAR,Brooklyn,906,KINGS HIGHWAY,11223,7189754480,mexican,2025-04-17,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2025-04-17,2025-11-14,Cycle Inspection / Re-inspection,40.60681760645,-73.96348174362,315.0,44.0,41800.0,3177596.0,3066660052.0,BK25,POINT (-73.96348174362 40.606817606445),0.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50093687,J & K GOURMET,Queens,23-02,COLLEGE POINT BOULEVARD,11356,7183534111,chinese,2024-03-21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,38.0,C,2024-03-21,2025-11-14,Cycle Inspection / Re-inspection,40.77833993014,-73.84613999466,407.0,19.0,91900.0,4311657.0,4042250025.0,QN23,POINT (-73.846139994661 40.778339930137),1.0,jackson heights & north corona,jackson heights & north corona,0.254,22853.0,0.1,0.048,0.169,0.015,0.667,4.75548289
50093898,CARIDAD,Bronx,1436,WILLIAMSBRIDGE ROAD,10461,7188928322,latin american,2025-05-07,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,13.0,A,2025-05-07,2025-11-14,Cycle Inspection / Initial Inspection,40.8430484487,-73.84488379473,210.0,18.0,20000.0,2114965.0,2040750003.0,BX37,POINT (-73.844883794732 40.8430484487),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50093996,TASTY DELICIOUS WEST INDIAN BAKERY & RESTAURANT,Brooklyn,9001,AVENUE A,11236,7184838614,caribbean,2025-07-10,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,20.0,B,2025-07-10,2025-11-14,Cycle Inspection / Re-inspection,40.65122940024,-73.91802766975,317.0,42.0,88800.0,3103335.0,3047110006.0,BK96,POINT (-73.91802766975 40.651229400243),1.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50094883,LEVAIN BAKERY,Manhattan,1484,3 AVENUE,10028,9174645578,bakery products/desserts,2024-10-15,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,2024-10-15,2025-11-14,Cycle Inspection / Initial Inspection,40.7773253744,-73.95508335012,108.0,4.0,14000.0,1047654.0,1015120040.0,MN40,POINT (-73.955083350116 40.777325374404),0.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50094961,BREAD N WINE,Manhattan,1415,LEXINGTON AVENUE,10128,6468610070,sandwiches,2024-03-14,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,15.0,B,2024-03-14,2025-11-14,Cycle Inspection / Re-inspection,40.78363728635,-73.95254414872,108.0,5.0,15801.0,1048364.0,1015210051.0,MN40,POINT (-73.952544148724 40.783637286352),0.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50095291,BAYA BAR MILL BASIN,Brooklyn,6305,AVENUE N,11234,7182415969,"juice, smoothies, fruit salads",2025-06-26,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12.0,A,2025-06-26,2025-11-14,Cycle Inspection / Initial Inspection,40.61958114418,-73.91677713467,318.0,46.0,69602.0,3235909.0,3083630008.0,BK45,POINT (-73.916777134666 40.619581144183),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50096203,KORONET PIZZA,Manhattan,1110,LEXINGTON AVENUE,10075,6467670424,pizza,2022-09-16,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,40.0,C,2022-09-16,2025-11-14,Pre-permit (Operational) / Re-inspection,40.77398120259,-73.95961676863,108.0,4.0,14000.0,1043211.0,1014120057.0,MN40,POINT (-73.95961676863 40.773981202593),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50096459,ISABELLA,Brooklyn,3217,QUENTIN ROAD,11234,3476737799,jewish/kosher,2024-06-05,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11.0,A,2024-06-05,2025-11-14,Cycle Inspection / Initial Inspection,40.61290087417,-73.93950524901,318.0,46.0,64400.0,3212199.0,3077050004.0,BK45,POINT (-73.939505249013 40.612900874166),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50096541,TROPICAL TASTE,Brooklyn,5403,CHURCH AVENUE,11203,6467645933,caribbean,2025-04-14,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2025-04-14,2025-11-14,Cycle Inspection / Re-inspection,40.65240161052,-73.9263908235,317.0,41.0,86600.0,3102301.0,3046800051.0,BK96,POINT (-73.9263908235 40.652401610517),0.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50096661,KUNG FU TEA,Brooklyn,5100,KINGS PLAZA,11234,6465256867,coffee/tea,2025-02-06,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,2025-02-06,2025-11-14,Cycle Inspection / Re-inspection,40.60992885454,-73.92228161707,318.0,46.0,69800.0,3326830.0,3084700055.0,BK45,POINT (-73.922281617072 40.609928854538),0.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50097658,U BAR & RESTAURANT,Brooklyn,1114-1116,AVENUE U,11223,3475876843,southeast asian,2023-03-03,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container.  Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,2023-03-03,2025-11-14,Cycle Inspection / Re-inspection,40.59832439501,-73.96093333574,315.0,48.0,58200.0,3199355.0,3073430005.0,BK25,POINT (-73.96093333574 40.598324395012),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50097945,GONG CHA,Brooklyn,1698,EAST   14 STREET,11229,6466831590,coffee/tea,2025-08-22,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,2025-08-22,2025-11-14,Cycle Inspection / Re-inspection,40.60777678414,-73.95905502486,315.0,48.0,55400.0,3182890.0,3067960008.0,BK25,POINT (-73.959055024861 40.60777678414),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50097960,ADDEOS OF THE BRONX,Bronx,1056,MORRIS PARK AVENUE,10461,7188245036,pizza,2024-06-12,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2024-06-12,2025-11-14,Cycle Inspection / Initial Inspection,40.84893187103,-73.85437995624,211.0,13.0,25400.0,2044839.0,2041040003.0,BX37,POINT (-73.854379956243 40.848931871026),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50098583,RUAN NEW STAR,Brooklyn,2212,FLATBUSH AVENUE,11234,7183389085,chinese,2024-03-11,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,10.0,A,2024-03-11,2025-11-14,Cycle Inspection / Re-inspection,40.61599956385,-73.92959719354,318.0,46.0,65200.0,3239475.0,3084860043.0,BK45,POINT (-73.929597193544 40.615999563845),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50098797,CHIPOTLE MEXICAN GRILL #3426,Bronx,35,WESTCHESTER SQ,10461,6143182482,tex-mex,2024-07-29,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4.0,A,2024-07-29,2025-11-14,Cycle Inspection / Initial Inspection,40.84130894007,-73.84334462225,210.0,18.0,20000.0,2041872.0,2039840029.0,BX37,POINT (-73.84334462225 40.841308940071),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50098824,KENNEDY FRIED CHICKEN,Bronx,686,MORRIS PARK AVENUE,10462,7186848999,chicken,2025-09-30,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,12.0,A,2025-09-30,2025-11-14,Cycle Inspection / Re-inspection,40.84513139713,-73.86649280696,211.0,13.0,23600.0,2093050.0,2040320004.0,BX37,POINT (-73.866492806959 40.845131397131),1.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50098846,THAI @ LEX,Manhattan,1244,LEXINGTON AVENUE,10028,2122886060,thai,2025-07-15,Violations were cited in the following area(s).,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Not Critical,9.0,A,2025-07-15,2025-11-14,Cycle Inspection / Initial Inspection,40.77803138268,-73.95666074878,108.0,4.0,14000.0,1047660.0,1015120056.0,MN40,POINT (-73.956660748784 40.778031382677),0.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50099702,PAOLA'S OSTERIA,Manhattan,1246,MADISON AVENUE,10128,2129235820,italian,2023-12-13,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,11.0,A,2023-12-13,2025-11-14,Cycle Inspection / Re-inspection,40.78311485898,-73.95717379714,108.0,4.0,15002.0,1046978.0,1015010056.0,MN40,POINT (-73.957173797144 40.783114858982),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50100265,PICCOLA CUCINA UPTOWN,Manhattan,106,EAST   60 STREET,10022,9172834065,italian,2024-09-26,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,2024-09-26,2025-11-14,Cycle Inspection / Re-inspection,40.76329048962,-73.96878159075,108.0,4.0,11402.0,1041909.0,1013940169.0,MN40,POINT (-73.968781590753 40.763290489621),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50100344,JU FENG CHINESE RESTAURANT,Brooklyn,2809,NOSTRAND AVENUE,11229,7182529865,chinese,2023-12-05,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7.0,A,2023-12-05,2025-11-14,Cycle Inspection / Initial Inspection,40.61561536485,-73.94473271381,318.0,45.0,64400.0,3211397.0,3076920094.0,BK45,POINT (-73.944732713813 40.615615364848),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50100639,THE GOURMET BAGEL SHOPPE,Brooklyn,6220,AVENUE U,11234,3478429221,bagels/pretzels,2025-10-01,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,2025-10-01,2025-11-14,Cycle Inspection / Initial Inspection,40.61576059891,-73.91334210948,318.0,46.0,69800.0,3238471.0,3084630006.0,BK45,POINT (-73.913342109477 40.615760598909),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
